id_jugador,source_url,nombre,nombre_completo,fecha_nacimiento,lugar_nacimiento,posicion,id_seleccion_actual,altura_cm,apodo,total_mundiales,total_partidos,total_goles,promedio_gol
6079,https://www.losmundialesdefutbol.com/jugadores/nena.php,Nena,,11 de julio de 1923,,Defensor,12,,,1,0,0,0
6080,https://www.losmundialesdefutbol.com/jugadores/rachid_neqrouz.php,Rachid Neqrouz,,10 de abril de 1972,,Defensor,61,,,2,1,0,0
6081,https://www.losmundialesdefutbol.com/jugadores/maino_neri.php,Maino Neri,,30 de junio de 1924,,Mediocampista,56,,,1,2,0,0
6082,https://www.losmundialesdefutbol.com/jugadores/andriy_nesmachnyi.php,Andriy Nesmachnyi,,28 de febrero de 1979,,Defensor,88,182,,1,5,0,0
6083,https://www.losmundialesdefutbol.com/jugadores/lino_nessi.php,Lino Nessi,,1 de enero de 1904,,Delantero,68,,,1,2,0,0
6084,https://www.losmundialesdefutbol.com/jugadores/alessandro_nesta.php,Alessandro Nesta,,19 de marzo de 1976,,Defensor,56,187,,3,9,0,0
6085,https://www.losmundialesdefutbol.com/jugadores/neto.php,Neto,Luís Carlos Novo Neto,26 de mayo de 1988,,Defensor,71,187,,1,0,0,0
6086,https://www.losmundialesdefutbol.com/jugadores/igor_netto.php,Igor Netto,,9 de enero de 1930,,Mediocampista,87,,,2,5,0,0
6087,https://www.losmundialesdefutbol.com/jugadores/guenter_netzer.php,Guenter Netzer,,14 de septiembre de 1944,,Mediocampista,2,,,1,1,0,0
6088,https://www.losmundialesdefutbol.com/jugadores/leopold_neumer.php,Leopold Neumer,,8 de febrero de 1919,,Delantero,1,,,1,1,0,0
6089,https://www.losmundialesdefutbol.com/jugadores/andre_neury.php,Andre Neury,,3 de septiembre de 1921,,Defensor,82,,,2,7,0,0
6090,https://www.losmundialesdefutbol.com/jugadores/ruben_neves.php,Rúben Neves,,13 de marzo de 1997,,Mediocampista,71,180,,1,5,0,0
6091,https://www.losmundialesdefutbol.com/jugadores/gary_neville.php,Gary Neville,,18 de febrero de 1975,,Defensor,49,180,,2,5,0,0
6092,https://www.losmundialesdefutbol.com/jugadores/keith_newton.php,Keith Newton,,23 de junio de 1941,,Defensor,49,,,1,3,0,0
6093,https://www.losmundialesdefutbol.com/jugadores/demetrio_neyra.php,Demetrio Neyra,,15 de diciembre de 1908,,Delantero,69,,,1,2,0,0
6094,https://www.losmundialesdefutbol.com/jugadores/nicolas_ngamaleu.php,Nicolas Ngamaleu,Nicolas Brice Moumi Ngamaleu,9 de julio de 1994,,Mediocampista,16,181,,1,2,0,0
6095,https://www.losmundialesdefutbol.com/jugadores/simon_ngapandouetnbu.php,Simon Ngapandouetnbu,Simon Brady Ngapandouetnbu,12 de abril de 2003,,Arquero,16,186,,1,0,0,0
6096,https://www.losmundialesdefutbol.com/jugadores/anele_ngcongca.php,Anele Ngcongca,,20 de octubre de 1987,,Defensor,80,177,,1,1,0,0
6097,https://www.losmundialesdefutbol.com/jugadores/jerome_ngom.php,Jerome Ngom Mbekeli,Jerome Ngom Mbekeli,30 de septiembre de 1998,,Delantero,16,174,,1,1,0,0
6098,https://www.losmundialesdefutbol.com/jugadores/kafula_ngoye.php,Kafula Ngoye,,11 de noviembre de 1945,,Mediocampista,92,,,1,0,0,0
6099,https://www.losmundialesdefutbol.com/jugadores/jacques_nguea.php,Jacques Nguea,,8 de noviembre de 1955,,Delantero,16,,,1,2,0,0
6100,https://www.losmundialesdefutbol.com/jugadores/payam_niazmand.php,Payam Niazmand,,6 de abril de 1995,,Arquero,53,194,,1,0,0,0
6101,https://www.losmundialesdefutbol.com/jugadores/dare_nibombe.php,Dare Nibombe,,16 de junio de 1980,,Defensor,83,196,,1,3,0,0
6102,https://www.losmundialesdefutbol.com/jugadores/comunardo_niccolai.php,Comunardo Niccolai,,15 de diciembre de 1946,,Defensor,56,,,1,1,0,0
6103,https://www.losmundialesdefutbol.com/jugadores/charlie_nicholas.php,Charlie Nicholas,,30 de diciembre de 1961,,Delantero,35,,,1,2,0,0
6104,https://www.losmundialesdefutbol.com/jugadores/chris_nicholl.php,Chris Nicholl,,12 de octubre de 1946,,Defensor,52,,,1,5,0,0
6105,https://www.losmundialesdefutbol.com/jugadores/jimmy_nicholl.php,Jimmy Nicholl,,28 de diciembre de 1956,,Defensor,52,,,2,8,0,0
6106,https://www.losmundialesdefutbol.com/jugadores/bill_nicholson.php,Bill Nicholson,,26 de enero de 1919,,Mediocampista,49,,,1,0,0,0
6107,https://www.losmundialesdefutbol.com/jugadores/goran_nicklasson.php,Goran Nicklasson,,20 de agosto de 1942,,Mediocampista,81,,,1,2,0,0
6108,https://www.losmundialesdefutbol.com/jugadores/stephen_nicol.php,Stephen Nicol,,11 de diciembre de 1961,,Defensor,35,,,1,3,0,0
6109,https://www.losmundialesdefutbol.com/jugadores/radu_niculescu.php,Radu Niculescu,,2 de marzo de 1975,,Mediocampista,75,,,1,2,0,0
6110,https://www.losmundialesdefutbol.com/jugadores/brian_steen_nielsen.php,Brian Steen Nielsen,,28 de diciembre de 1968,,Mediocampista,30,180,,1,1,0,0
6111,https://www.losmundialesdefutbol.com/jugadores/ivan_nielsen.php,Ivan Nielsen,,9 de octubre de 1956,,Defensor,30,,,1,3,0,0
6112,https://www.losmundialesdefutbol.com/jugadores/kent_nielsen.php,Kent Nielsen,,28 de diciembre de 1961,,Defensor,30,,,1,0,0,0
6113,https://www.losmundialesdefutbol.com/jugadores/norbert_nigbur.php,Norbert Nigbur,,8 de mayo de 1948,,Arquero,2,,,1,0,0,0
6114,https://www.losmundialesdefutbol.com/jugadores/niginho.php,Niginho,,12 de febrero de 1912,,Delantero,12,,,1,0,0,0
6115,https://www.losmundialesdefutbol.com/jugadores/ruslan_nigmatullin.php,Ruslan Nigmatullin,,7 de octubre de 1974,,Arquero,76,188,,1,3,0,0
6116,https://www.losmundialesdefutbol.com/jugadores/saul_niguez.php,Saúl Ñíguez,Saúl Ñíguez Esclápez,21 de noviembre de 1994,,Mediocampista,38,184,,1,0,0,0
6117,https://www.losmundialesdefutbol.com/jugadores/yuri_nikiforov.php,Yuri Nikiforov,,16 de septiembre de 1970,,Defensor,76,188,,2,6,0,0
6118,https://www.losmundialesdefutbol.com/jugadores/zarko_nikolic.php,Zarko Nikolic,,16 de octubre de 1936,,Defensor,91,,,1,0,0,0
6119,https://www.losmundialesdefutbol.com/jugadores/georgi_nikolov.php,Georgi Nikolov,,,,Defensor,13,,,1,0,0,0
6120,https://www.losmundialesdefutbol.com/jugadores/plamen_nikolov.php,Plamen Nikolov,,20 de agosto de 1961,,Arquero,13,,,1,1,0,0
6121,https://www.losmundialesdefutbol.com/jugadores/nilmar.php,Nilmar,,14 de julio de 1984,,Delantero,12,180,,1,4,0,0
6122,https://www.losmundialesdefutbol.com/jugadores/nilo.php,Nilo,,3 de abril de 1903,,Delantero,12,,,1,1,0,0
6123,https://www.losmundialesdefutbol.com/jugadores/roger_nilsen.php,Roger Nilsen,,8 de agosto de 1969,,Defensor,64,,,1,0,0,0
6124,https://www.losmundialesdefutbol.com/jugadores/werner_nilsen.php,Werner Nilsen,,24 de febrero de 1904,,Delantero,39,,,1,1,0,0
6125,https://www.losmundialesdefutbol.com/jugadores/harry_nilsson.php,Harry Nilsson,,,,Defensor,81,,,1,0,0,0
6126,https://www.losmundialesdefutbol.com/jugadores/joakim_nilsson.php,Joakim Nilsson,,31 de marzo de 1966,,Mediocampista,81,,,1,3,0,0
6127,https://www.losmundialesdefutbol.com/jugadores/mikael_nilsson.php,Mikael Nilsson,,24 de junio de 1978,,Defensor,81,182,,1,0,0,0
6128,https://www.losmundialesdefutbol.com/jugadores/mikael_nilsson_2.php,Mikael Nilsson,,28 de septiembre de 1968,,Defensor,81,,,1,0,0,0
6129,https://www.losmundialesdefutbol.com/jugadores/roland_nilsson.php,Roland Nilsson,,27 de noviembre de 1963,,Defensor,81,,,2,10,0,0
6130,https://www.losmundialesdefutbol.com/jugadores/stellan_nilsson.php,Stellan Nilsson,,28 de mayo de 1922,,Delantero,81,,,1,2,0,0
6131,https://www.losmundialesdefutbol.com/jugadores/torbjorn_nilsson.php,Torbjorn Nilsson,,9 de julio de 1954,,Delantero,81,,,1,1,0,0
6132,https://www.losmundialesdefutbol.com/jugadores/herbert_ninaus.php,Herbert Ninaus,,31 de marzo de 1937,,Delantero,9,,,1,0,0,0
6133,https://www.losmundialesdefutbol.com/jugadores/sotiris_ninis.php,Sotiris Ninis,,3 de abril de 1990,,Mediocampista,43,173,,1,2,0,0
6134,https://www.losmundialesdefutbol.com/jugadores/milos_ninkovic.php,Milos Ninkovic,,25 de diciembre de 1984,,Mediocampista,78,179,,1,2,0,0
6135,https://www.losmundialesdefutbol.com/jugadores/eduardo_nino.php,Eduardo Nino,,8 de agosto de 1967,,Arquero,22,,,1,0,0,0
6136,https://www.losmundialesdefutbol.com/jugadores/nikos_nioplias.php,Nikos Nioplias,,17 de enero de 1965,,Mediocampista,43,,,1,3,0,0
6137,https://www.losmundialesdefutbol.com/jugadores/shusaku_nishikawa.php,Shusaku Nishikawa,,18 de junio de 1986,,Arquero,58,183,,1,0,0,0
6138,https://www.losmundialesdefutbol.com/jugadores/akinori_nishizawa.php,Akinori Nishizawa,,18 de junio de 1976,,Delantero,58,180,,1,1,0,0
6139,https://www.losmundialesdefutbol.com/jugadores/thomas_nkono.php,Thomas Nkono,,20 de julio de 1956,,Arquero,16,,,3,8,0,0
6140,https://www.losmundialesdefutbol.com/jugadores/georges_kevin_nkoudou.php,Georges-Kévin Nkoudou,Georges-Kévin Nkoudou Mbida,13 de febrero de 1995,,Defensor,16,172,,1,2,0,0
6141,https://www.losmundialesdefutbol.com/jugadores/nicolas_nkoulou.php,Nicolas Nkoulou,,27 de marzo de 1990,,Defensor,16,185,,3,8,0,0
6142,https://www.losmundialesdefutbol.com/jugadores/blaise_nkufo.php,Blaise Nkufo,,25 de mayo de 1975,,Delantero,82,186,,1,3,0,0
6143,https://www.losmundialesdefutbol.com/jugadores/christian_noboa.php,Christian Noboa,,9 de abril de 1985,,Mediocampista,31,183,,1,3,0,0
6144,https://www.losmundialesdefutbol.com/jugadores/givili_nodiya.php,Givili Nodiya,,2 de enero de 1948,,Delantero,87,,,1,1,0,0
6145,https://www.losmundialesdefutbol.com/jugadores/juan_nogues.php,Juan Nogues,,28 de marzo de 1909,,Arquero,38,,,1,1,0,0
6146,https://www.losmundialesdefutbol.com/jugadores/jung_yoon_noh.php,Jung Yoon Noh,,28 de marzo de 1971,,Mediocampista,24,172,,2,3,0,0
6147,https://www.losmundialesdefutbol.com/jugadores/soo_jin_noh.php,Soo Jin Noh,,10 de febrero de 1962,,Mediocampista,24,,,2,3,0,0
6148,https://www.losmundialesdefutbol.com/jugadores/mohammed_noor.php,Mohammed Noor,,26 de febrero de 1978,,Mediocampista,5,186,,2,5,0,0
6149,https://www.losmundialesdefutbol.com/jugadores/andries_noppert.php,Andries Noppert,,7 de abril de 1994,,Arquero,66,202,,1,5,0,0
6150,https://www.losmundialesdefutbol.com/jugadores/prudencio_norales.php,Prudencio Norales,,20 de abril de 1956,,Delantero,45,,,1,2,0,0
6151,https://www.losmundialesdefutbol.com/jugadores/knut_nordahl.php,Knut Nordahl,,13 de enero de 1920,,Mediocampista,81,,,1,3,0,0
6152,https://www.losmundialesdefutbol.com/jugadores/thomas_nordahl.php,Thomas Nordahl,,24 de mayo de 1946,,Mediocampista,81,,,1,1,0,0
6153,https://www.losmundialesdefutbol.com/jugadores/sverre_nordby.php,Sverre Nordby,,13 de marzo de 1910,,Arquero,64,,,1,0,0,0
6154,https://www.losmundialesdefutbol.com/jugadores/kristoffer_nordfeldt.php,Kristoffer Nordfeldt,Bo Kristoffer Nordfeldt,23 de junio de 1989,,Arquero,81,190,,1,0,0,0
6155,https://www.losmundialesdefutbol.com/jugadores/olle_nordin.php,Olle Nordin,,23 de noviembre de 1949,,Mediocampista,81,,,1,1,0,0
6156,https://www.losmundialesdefutbol.com/jugadores/bjorn_nordqvist.php,Bjorn Nordqvist,,6 de octubre de 1942,,Defensor,81,,,3,10,0,0
6157,https://www.losmundialesdefutbol.com/jugadores/christian_norgaard.php,Christian Norgaard,Christian Thers Nørgaard,10 de marzo de 1994,,Mediocampista,30,186,,1,1,0,0
6158,https://www.losmundialesdefutbol.com/jugadores/david_norman.php,David Norman,,6 de mayo de 1962,,Mediocampista,17,,,1,3,0,0
6159,https://www.losmundialesdefutbol.com/jugadores/maurice_norman.php,Maurice Norman,,8 de mayo de 1934,,Defensor,49,,,2,4,0,0
6160,https://www.losmundialesdefutbol.com/jugadores/noronha.php,Noronha,,25 de septiembre de 1918,,Mediocampista,12,,,1,1,0,0
6161,https://www.losmundialesdefutbol.com/jugadores/mohammad_nosrati.php,Mohammad Nosrati,,11 de enero de 1982,,Defensor,53,180,,1,3,0,0
6162,https://www.losmundialesdefutbol.com/jugadores/yair_nossovsky.php,Yair Nossovsky,,29 de junio de 1937,,Arquero,55,,,1,0,0,0
6163,https://www.losmundialesdefutbol.com/jugadores/dany_nounkeu.php,Dany Nounkeu,,11 de abril de 1986,,Defensor,16,184,,1,2,0,0
6164,https://www.losmundialesdefutbol.com/jugadores/ahmad_nourollahi.php,Ahmad Nourollahi,,1 de febrero de 1993,,Mediocampista,53,185,,1,3,0,0
6165,https://www.losmundialesdefutbol.com/jugadores/theodore_nouwens.php,Theodore Nouwens,,17 de febrero de 1908,,Defensor,14,,,1,2,0,0
6166,https://www.losmundialesdefutbol.com/jugadores/doni_novak.php,Doni Novak,,4 de septiembre de 1969,,Mediocampista,37,172,,1,3,0,0
6167,https://www.losmundialesdefutbol.com/jugadores/ladislav_novak.php,Ladislav Novak,,5 de diciembre de 1931,,Defensor,19,,,3,12,0,0
6168,https://www.losmundialesdefutbol.com/jugadores/milivoje_novakovic.php,Milivoje Novakovic,,18 de mayo de 1979,,Delantero,37,191,,1,3,0,0
6169,https://www.losmundialesdefutbol.com/jugadores/hans_nowak.php,Hans Nowak,,9 de agosto de 1937,,Defensor,2,,,1,4,0,0
6170,https://www.losmundialesdefutbol.com/jugadores/jens_nowotny.php,Jens Nowotny,,11 de enero de 1974,,Defensor,1,184,,1,1,0,0
6171,https://www.losmundialesdefutbol.com/jugadores/jose_noya.php,Jose Noya,,,,Delantero,10,,,1,0,0,0
6172,https://www.losmundialesdefutbol.com/jugadores/otakar_nozir.php,Otakar Nozir,,12 de marzo de 1917,,Mediocampista,19,,,1,0,0,0
6173,https://www.losmundialesdefutbol.com/jugadores/jean_pierre_nsame.php,Jean-Pierre Nsame,Jean-Pierre Nsame,1 de mayo de 1993,,Delantero,16,188,,1,0,0,0
6174,https://www.losmundialesdefutbol.com/jugadores/olivier_ntcham.php,Olivier Ntcham,Jules Olivier Ntcham,9 de febrero de 1996,,Mediocampista,16,180,,1,1,0,0
6175,https://www.losmundialesdefutbol.com/jugadores/hermann_nuber.php,Hermann Nuber,,10 de octubre de 1935,,Defensor,2,,,1,0,0,0
6176,https://www.losmundialesdefutbol.com/jugadores/lizardo_nue_rodriguez.php,Lizardo Nue Rodriguez,,30 de agosto de 1910,,Delantero,69,,,1,0,0,0
6177,https://www.losmundialesdefutbol.com/jugadores/arthur_numan.php,Arthur Numan,,14 de diciembre de 1969,,Defensor,66,,,2,7,0,0
6178,https://www.losmundialesdefutbol.com/jugadores/matheus_nunes.php,Matheus Nunes,,27 de agosto de 1998,,Mediocampista,71,181,,1,2,0,0
6179,https://www.losmundialesdefutbol.com/jugadores/darwin_nunez.php,Darwin Núñez,,24 de junio de 1999,,Delantero,89,185,,1,3,0,0
6180,https://www.losmundialesdefutbol.com/jugadores/gabriel_nunez.php,Gabriel Nunez,,6 de febrero de 1942,,Defensor,62,,,1,3,0,0
6181,https://www.losmundialesdefutbol.com/jugadores/jorge_nunez.php,Jorge Núñez,Jorge Martín Núñez Mendoza,22 de enero de 1978,,Defensor,68,176,,1,3,0,0
6182,https://www.losmundialesdefutbol.com/jugadores/jorge_nunez_2.php,Jorge Núñez,Jorge Amado Nunes,18 de octubre de 1961,,Mediocampista,68,,,1,4,0,0
6183,https://www.losmundialesdefutbol.com/jugadores/ramon_nunez.php,Ramon Nunez,,14 de noviembre de 1985,,Mediocampista,45,169,,1,3,0,0
6184,https://www.losmundialesdefutbol.com/jugadores/victor_nunez.php,Victor Nunez,,15 de abril de 1980,,Delantero,25,178,,1,0,0,0
6185,https://www.losmundialesdefutbol.com/jugadores/nuno_valente.php,Nuno Valente,,12 de septiembre de 1974,,Defensor,71,182,,1,6,0,0
6186,https://www.losmundialesdefutbol.com/jugadores/radu_nunweiller.php,Radu Nunweiller,,16 de noviembre de 1944,,Mediocampista,75,,,1,3,0,0
6187,https://www.losmundialesdefutbol.com/jugadores/nasser_nuray.php,Nasser Nuray,,9 de julio de 1956,,Delantero,53,,,1,0,0,0
6188,https://www.losmundialesdefutbol.com/jugadores/manaf_nurudeen.php,Manaf Nurudeen,,8 de febrero de 1999,,Arquero,42,190,,1,0,0,0
6189,https://www.losmundialesdefutbol.com/jugadores/simeon_nwankwo.php,Simeon Nwankwo,Simeon Tochukwu Nwankwo,7 de mayo de 1992,,Delantero,63,198,Simy,1,2,0,0
6190,https://www.losmundialesdefutbol.com/jugadores/chidi_nwanu.php,Chidi Nwanu,,1 de enero de 1967,,Defensor,63,,,1,4,0,0
6191,https://www.losmundialesdefutbol.com/jugadores/uche_nwofor.php,Uche Nwofor,,17 de septiembre de 1991,,Delantero,63,184,,1,2,0,0
6192,https://www.losmundialesdefutbol.com/jugadores/david_nyathi.php,David Nyathi,,22 de marzo de 1969,,Defensor,80,,,1,3,0,0
6193,https://www.losmundialesdefutbol.com/jugadores/erwin_nyc.php,Erwin Nyc,,24 de mayo de 1914,,Mediocampista,70,,,1,1,0,0
6194,https://www.losmundialesdefutbol.com/jugadores/niclas_nyhlen.php,Niclas Nyhlen,,21 de marzo de 1966,,Defensor,81,,,1,0,0,0
6195,https://www.losmundialesdefutbol.com/jugadores/nyom.php,Nyom,Allan Romeo Nyom,10 de mayo de 1988,,Defensor,16,193,,1,1,0,0
6196,https://www.losmundialesdefutbol.com/jugadores/cyril_nzama.php,Cyril Nzama,,26 de junio de 1974,,Defensor,80,182,,1,3,0,0
6197,https://www.losmundialesdefutbol.com/jugadores/steven_nzonzi.php,Steven Nzonzi,Steven Nkemboanza Mike Christopher Nzonzi,15 de diciembre de 1988,,Mediocampista,40,196,,1,5,0,0
6198,https://www.losmundialesdefutbol.com/jugadores/andy_obrien.php,Andy O'Brien,,29 de junio de 1979,,Defensor,51,177,,1,0,0,0
6199,https://www.losmundialesdefutbol.com/jugadores/david_oleary.php,David O'Leary,,2 de mayo de 1958,,Defensor,51,,,1,1,0,0
6200,https://www.losmundialesdefutbol.com/jugadores/fabian_oneill.php,Fabian O'Neill,,14 de octubre de 1973,,Delantero,89,185,,1,0,0,0
6201,https://www.losmundialesdefutbol.com/jugadores/john_oneill.php,John O'Neill,,11 de marzo de 1958,,Defensor,52,,,2,4,0,0
6202,https://www.losmundialesdefutbol.com/jugadores/martin_oneill.php,Martin O'Neill,,1 de marzo de 1952,,Mediocampista,52,,,1,5,0,0
6203,https://www.losmundialesdefutbol.com/jugadores/tommy_oar.php,Tommy Oar,,10 de diciembre de 1991,,Mediocampista,8,170,,1,3,0,0
6204,https://www.losmundialesdefutbol.com/jugadores/marvin_obando.php,Marvin Obando,,4 de abril de 1960,,Defensor,25,,,1,1,0,0
6205,https://www.losmundialesdefutbol.com/jugadores/franz_oberacher.php,Franz Oberacher,,24 de marzo de 1954,,Delantero,9,,,1,1,0,0
6206,https://www.losmundialesdefutbol.com/jugadores/prawitz_oberg.php,Prawitz Oberg,,16 de noviembre de 1930,,Defensor,81,,,1,0,0,0
6207,https://www.losmundialesdefutbol.com/jugadores/joel_obi.php,Joel Obi,Joel Chukwuma Obi,22 de mayo de 1991,,Mediocampista,63,177,,1,0,0,0
6208,https://www.losmundialesdefutbol.com/jugadores/john_obi_mikel.php,John Obi Mikel,John Michael Nchekwube Obinna,22 de abril de 1987,,Mediocampista,63,188,,2,7,0,0
6209,https://www.losmundialesdefutbol.com/jugadores/obid_annad.php,Obid Annad,,3 de agosto de 1955,,Defensor,50,,,1,1,0,0
6210,https://www.losmundialesdefutbol.com/jugadores/kodjovi_obilale.php,Kodjovi Obilale,,8 de octubre de 1984,,Arquero,83,193,,1,0,0,0
6211,https://www.losmundialesdefutbol.com/jugadores/victor_obinna.php,Victor Obinna,,25 de marzo de 1987,,Delantero,63,178,,1,2,0,0
6212,https://www.losmundialesdefutbol.com/jugadores/james_obiorah.php,James Obiorah,,24 de agosto de 1978,,Mediocampista,63,179,,1,1,0,0
6213,https://www.losmundialesdefutbol.com/jugadores/juan_carlos_oblitas.php,Juan Carlos Oblitas,,16 de febrero de 1951,,Delantero,69,,,2,9,0,0
6214,https://www.losmundialesdefutbol.com/jugadores/godfrey_oboabona.php,Godfrey Oboabona,,16 de agosto de 1990,,Defensor,63,186,,1,1,0,0
6215,https://www.losmundialesdefutbol.com/jugadores/ivan_obradovic.php,Ivan Obradovic,,25 de julio de 1988,,Defensor,78,181,,1,1,0,0
6216,https://www.losmundialesdefutbol.com/jugadores/alfonso_obregon.php,Alfonso Obregon,,12 de mayo de 1972,,Mediocampista,31,180,,1,3,0,0
6217,https://www.losmundialesdefutbol.com/jugadores/mario_ochoa.php,Mario Ochoa,,1 de enero de 1927,,"Defensor, Mediocampista",62,,,2,2,0,0
6218,https://www.losmundialesdefutbol.com/jugadores/jose_ochotorena.php,Jose Ochotorena,,16 de enero de 1961,,Arquero,38,,,1,0,0,0
6219,https://www.losmundialesdefutbol.com/jugadores/octacilio.php,Octacilio,,21 de noviembre de 1909,,Defensor,12,,,1,0,0,0
6220,https://www.losmundialesdefutbol.com/jugadores/massimo_oddo.php,Massimo Oddo,,14 de junio de 1976,,Defensor,56,182,,1,1,0,0
6221,https://www.losmundialesdefutbol.com/jugadores/karl_odermatt.php,Karl Odermatt,,17 de diciembre de 1942,,Mediocampista,82,,,1,1,0,0
6222,https://www.losmundialesdefutbol.com/jugadores/chidi_odiah.php,Chidi Odiah,,17 de diciembre de 1983,,Defensor,63,181,,1,3,0,0
6223,https://www.losmundialesdefutbol.com/jugadores/denis_odoi.php,Denis Odoi,,27 de mayo de 1988,,Defensor,42,178,,1,1,0,0
6224,https://www.losmundialesdefutbol.com/jugadores/david_odonkor.php,David Odonkor,,21 de febrero de 1984,,Mediocampista,1,174,,1,4,0,0
6225,https://www.losmundialesdefutbol.com/jugadores/alvaro_odriozola.php,Álvaro Odriozola,Álvaro Odriozola Arzallus,14 de diciembre de 1995,,Defensor,38,178,,1,0,0,0
6226,https://www.losmundialesdefutbol.com/jugadores/kunle_odunlami.php,Kunle Odunlami,,30 de abril de 1991,,Defensor,63,187,,1,0,0,0
6227,https://www.losmundialesdefutbol.com/jugadores/mitsuo_ogasawara.php,Mitsuo Ogasawara,,5 de abril de 1979,,Mediocampista,58,173,,2,3,0,0
6228,https://www.losmundialesdefutbol.com/jugadores/bartholomew_ogbeche.php,Bartholomew Ogbeche,,1 de octubre de 1984,,Delantero,63,177,,1,2,0,0
6229,https://www.losmundialesdefutbol.com/jugadores/chinedu_ogbuke_obasi.php,Chinedu Ogbuke Obasi,,1 de junio de 1986,,Delantero,63,181,,1,3,0,0
6230,https://www.losmundialesdefutbol.com/jugadores/perica_ognjenovic.php,Perica Ognjenovic,,24 de febrero de 1977,,Delantero,73,,,1,3,0,0
6231,https://www.losmundialesdefutbol.com/jugadores/john_ogu.php,John Ogu,John Ogu,20 de abril de 1988,,Mediocampista,63,192,,1,0,0,0
6232,https://www.losmundialesdefutbol.com/jugadores/masashi_oguro.php,Masashi Oguro,,4 de mayo de 1980,,Delantero,58,177,,1,3,0,0
6233,https://www.losmundialesdefutbol.com/jugadores/ban_suk_oh.php,Ban-suk Oh,Ban-suk Oh,20 de mayo de 1988,,Defensor,24,189,,1,0,0,0
