mundial,url_partido,seleccion,jugador,minuto,tipo_gol,fecha_scraping
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_brasil.php,Hungría,Sandor Kocsis,7,normal,2026-03-17T00:39:07.231250
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_brasil.php,Brasil,Djalma Santos,18,penal,2026-03-17T00:39:07.231250
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_brasil.php,Hungría,Mihaly Lantos,60,penal,2026-03-17T00:39:07.231250
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_brasil.php,Brasil,Julinho,65,normal,2026-03-17T00:39:07.231250
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_brasil.php,Hungría,Sandor Kocsis,88,normal,2026-03-17T00:39:07.231250
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_yugoslavia.php,Alemania Occidental,Ivan Horvat,9,autogol,2026-03-17T00:39:09.106722
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_yugoslavia.php,Alemania Occidental,Helmut Rahn,85,normal,2026-03-17T00:39:09.106722
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_uruguay.php,Hungría,Zoltan Czibor,13,normal,2026-03-17T00:39:10.543290
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_uruguay.php,Hungría,Nandor Hidegkuti,46,normal,2026-03-17T00:39:10.543290
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_uruguay.php,Uruguay,Juan Hohberg,75,normal,2026-03-17T00:39:10.543290
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_uruguay.php,Uruguay,Juan Hohberg,86,normal,2026-03-17T00:39:10.543290
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_uruguay.php,Hungría,Sandor Kocsis,111,normal,2026-03-17T00:39:10.543290
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_uruguay.php,Hungría,Sandor Kocsis,116,normal,2026-03-17T00:39:10.543290
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_austria.php,Alemania Occidental,Hans Schaefer,31,normal,2026-03-17T00:39:14.430512
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_austria.php,Alemania Occidental,Max Morlock,47,normal,2026-03-17T00:39:14.430512
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_austria.php,Austria,Erich Probst,51,normal,2026-03-17T00:39:14.430512
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_austria.php,Alemania Occidental,Fritz Walter,54,penal,2026-03-17T00:39:14.430512
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_austria.php,Alemania Occidental,Ottmar Walter,61,normal,2026-03-17T00:39:14.430512
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_austria.php,Alemania Occidental,Fritz Walter,64,penal,2026-03-17T00:39:14.430512
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_austria.php,Alemania Occidental,Ottmar Walter,89,normal,2026-03-17T00:39:14.430512
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_austria.php,Austria,Ernst Stojaspal,16,penal,2026-03-17T00:39:16.507439
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_austria.php,Uruguay,Juan Hohberg,22,normal,2026-03-17T00:39:16.507439
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_austria.php,Austria,Luis Cruz,59,autogol,2026-03-17T00:39:16.507439
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_austria.php,Austria,Ernst Ocwirk,89,normal,2026-03-17T00:39:16.507439
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_mexico.php,Brasil,Ademir,30,normal,2026-03-17T00:40:39.530811
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_mexico.php,Brasil,Jair,65,normal,2026-03-17T00:40:39.530811
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_mexico.php,Brasil,Baltazar,71,normal,2026-03-17T00:40:39.530811
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_mexico.php,Brasil,Ademir,79,normal,2026-03-17T00:40:39.530811
1950,https://www.losmundialesdefutbol.com/partidos/1950_suecia_italia.php,Italia,Riccardo Carapellese,7,normal,2026-03-17T00:40:40.667026
1950,https://www.losmundialesdefutbol.com/partidos/1950_suecia_italia.php,Suecia,Hans Jeppsson,25,normal,2026-03-17T00:40:40.667026
1950,https://www.losmundialesdefutbol.com/partidos/1950_suecia_italia.php,Suecia,Sune Andersson,34,normal,2026-03-17T00:40:40.667026
1950,https://www.losmundialesdefutbol.com/partidos/1950_suecia_italia.php,Suecia,Hans Jeppsson,69,normal,2026-03-17T00:40:40.667026
1950,https://www.losmundialesdefutbol.com/partidos/1950_suecia_italia.php,Italia,Ermes Muccinelli,79,normal,2026-03-17T00:40:40.667026
1950,https://www.losmundialesdefutbol.com/partidos/1950_yugoslavia_suiza.php,Yugoslavia,Rajko Mitic,59,normal,2026-03-17T00:40:44.598466
1950,https://www.losmundialesdefutbol.com/partidos/1950_yugoslavia_suiza.php,Yugoslavia,Kosta Tomasevic,70,normal,2026-03-17T00:40:44.598466
1950,https://www.losmundialesdefutbol.com/partidos/1950_yugoslavia_suiza.php,Yugoslavia,Tihomir Ognjanov,84,normal,2026-03-17T00:40:44.598466
1950,https://www.losmundialesdefutbol.com/partidos/1950_inglaterra_chile.php,Inglaterra,Stan Mortensen,39,normal,2026-03-17T00:40:46.496559
1950,https://www.losmundialesdefutbol.com/partidos/1950_inglaterra_chile.php,Inglaterra,Wilf Mannion,51,normal,2026-03-17T00:40:46.496559
1950,https://www.losmundialesdefutbol.com/partidos/1950_espana_estados_unidos.php,Estados Unidos,Gino Pariani,17,normal,2026-03-17T00:40:50.296138
1950,https://www.losmundialesdefutbol.com/partidos/1950_espana_estados_unidos.php,España,Silvestre Igoa,81,normal,2026-03-17T00:40:50.296138
1950,https://www.losmundialesdefutbol.com/partidos/1950_espana_estados_unidos.php,España,Estanislao Basora,83,normal,2026-03-17T00:40:50.296138
1950,https://www.losmundialesdefutbol.com/partidos/1950_espana_estados_unidos.php,España,Zarra,89,normal,2026-03-17T00:40:50.296138
1950,https://www.losmundialesdefutbol.com/partidos/1950_yugoslavia_mexico.php,Yugoslavia,Stjepan Bobek,20,normal,2026-03-17T00:40:53.561880
1950,https://www.losmundialesdefutbol.com/partidos/1950_yugoslavia_mexico.php,Yugoslavia,Zeljko Cajkovski,23,normal,2026-03-17T00:40:53.561880
1950,https://www.losmundialesdefutbol.com/partidos/1950_yugoslavia_mexico.php,Yugoslavia,Zeljko Cajkovski,51,normal,2026-03-17T00:40:53.561880
1950,https://www.losmundialesdefutbol.com/partidos/1950_yugoslavia_mexico.php,Yugoslavia,Kosta Tomasevic,81,normal,2026-03-17T00:40:53.561880
1950,https://www.losmundialesdefutbol.com/partidos/1950_yugoslavia_mexico.php,México,Hector Ortiz,89,penal,2026-03-17T00:40:53.561880
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_suiza.php,Brasil,Alfredo Ii,3,normal,2026-03-17T00:40:57.910718
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_suiza.php,Suiza,Jackie Fatton,17,normal,2026-03-17T00:40:57.910718
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_suiza.php,Brasil,Baltazar,32,normal,2026-03-17T00:40:57.910718
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_suiza.php,Suiza,Jackie Fatton,88,normal,2026-03-17T00:40:57.910718
1950,https://www.losmundialesdefutbol.com/partidos/1950_suecia_paraguay.php,Suecia,Stig Sundqvist,17,normal,2026-03-17T00:40:59.801875
1950,https://www.losmundialesdefutbol.com/partidos/1950_suecia_paraguay.php,Suecia,Karl-Erik Palmer,26,normal,2026-03-17T00:40:59.801875
1950,https://www.losmundialesdefutbol.com/partidos/1950_suecia_paraguay.php,Paraguay,Cesar Lopez Fretes,35,normal,2026-03-17T00:40:59.801875
1950,https://www.losmundialesdefutbol.com/partidos/1950_suecia_paraguay.php,Paraguay,Atilio Lopez,74,normal,2026-03-17T00:40:59.801875
1950,https://www.losmundialesdefutbol.com/partidos/1950_estados_unidos_inglaterra.php,Estados Unidos,Joe Gaetjens,38,normal,2026-03-17T00:41:01.742533
1950,https://www.losmundialesdefutbol.com/partidos/1950_espana_chile.php,España,Estanislao Basora,17,normal,2026-03-17T00:41:04.711987
1950,https://www.losmundialesdefutbol.com/partidos/1950_espana_chile.php,España,Zarra,30,normal,2026-03-17T00:41:04.711987
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_yugoslavia.php,Brasil,Ademir,4,normal,2026-03-17T00:41:06.839021
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_yugoslavia.php,Brasil,Zizinho,69,normal,2026-03-17T00:41:06.839021
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_bolivia.php,Uruguay,Oscar Miguez,14,normal,2026-03-17T00:41:09.111717
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_bolivia.php,Uruguay,Ernesto Vidal,18,normal,2026-03-17T00:41:09.111717
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_bolivia.php,Uruguay,Juan Schiaffino,23,normal,2026-03-17T00:41:09.111717
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_bolivia.php,Uruguay,Oscar Miguez,40,normal,2026-03-17T00:41:09.111717
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_bolivia.php,Uruguay,Oscar Miguez,51,normal,2026-03-17T00:41:09.111717
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_bolivia.php,Uruguay,Juan Schiaffino,54,normal,2026-03-17T00:41:09.111717
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_bolivia.php,Uruguay,Julio Perez,83,normal,2026-03-17T00:41:09.111717
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_bolivia.php,Uruguay,Alcides Ghiggia,87,normal,2026-03-17T00:41:09.111717
1950,https://www.losmundialesdefutbol.com/partidos/1950_suiza_mexico.php,Suiza,Rene Bader,10,normal,2026-03-17T00:41:12.914345
1950,https://www.losmundialesdefutbol.com/partidos/1950_suiza_mexico.php,Suiza,Kiki Antenen,44,normal,2026-03-17T00:41:12.914345
1950,https://www.losmundialesdefutbol.com/partidos/1950_suiza_mexico.php,México,Horacio Casarin,89,normal,2026-03-17T00:41:12.914345
1950,https://www.losmundialesdefutbol.com/partidos/1950_espana_inglaterra.php,España,Zarra,48,normal,2026-03-17T00:41:16.385834
1950,https://www.losmundialesdefutbol.com/partidos/1950_chile_estados_unidos.php,Chile,Jorge Robledo,16,normal,2026-03-17T00:41:17.928089
1950,https://www.losmundialesdefutbol.com/partidos/1950_chile_estados_unidos.php,Chile,Atilio Cremaschi,32,normal,2026-03-17T00:41:17.928089
1950,https://www.losmundialesdefutbol.com/partidos/1950_chile_estados_unidos.php,Estados Unidos,Frank Wallace,47,normal,2026-03-17T00:41:17.928089
1950,https://www.losmundialesdefutbol.com/partidos/1950_chile_estados_unidos.php,Estados Unidos,Joe Maca,48,penal,2026-03-17T00:41:17.928089
1950,https://www.losmundialesdefutbol.com/partidos/1950_chile_estados_unidos.php,Chile,Andres Prieto,54,normal,2026-03-17T00:41:17.928089
1950,https://www.losmundialesdefutbol.com/partidos/1950_chile_estados_unidos.php,Chile,Atilio Cremaschi,60,normal,2026-03-17T00:41:17.928089
1950,https://www.losmundialesdefutbol.com/partidos/1950_chile_estados_unidos.php,Chile,Fernando Riera,82,normal,2026-03-17T00:41:17.928089
1950,https://www.losmundialesdefutbol.com/partidos/1950_italia_paraguay.php,Italia,Riccardo Carapellese,12,normal,2026-03-17T00:41:22.085405
1950,https://www.losmundialesdefutbol.com/partidos/1950_italia_paraguay.php,Italia,Egisto Pandolfini,63,normal,2026-03-17T00:41:22.085405
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_suecia.php,Brasil,Ademir,17,normal,2026-03-17T00:41:23.560807
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_suecia.php,Brasil,Ademir,36,normal,2026-03-17T00:41:23.560807
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_suecia.php,Brasil,Chico,39,normal,2026-03-17T00:41:23.560807
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_suecia.php,Brasil,Ademir,52,normal,2026-03-17T00:41:23.560807
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_suecia.php,Brasil,Ademir,58,normal,2026-03-17T00:41:23.560807
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_suecia.php,Suecia,Sune Andersson,67,penal,2026-03-17T00:41:23.560807
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_suecia.php,Brasil,Maneca,85,normal,2026-03-17T00:41:23.560807
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_suecia.php,Brasil,Chico,88,normal,2026-03-17T00:41:23.560807
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_espana.php,Uruguay,Alcides Ghiggia,29,normal,2026-03-17T00:41:24.902311
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_espana.php,España,Estanislao Basora,37,normal,2026-03-17T00:41:24.902311
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_espana.php,España,Estanislao Basora,39,normal,2026-03-17T00:41:24.902311
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_espana.php,Uruguay,Obdulio Varela,73,normal,2026-03-17T00:41:24.902311
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_suecia.php,Suecia,Karl-Erik Palmer,5,normal,2026-03-17T00:41:26.947429
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_suecia.php,Uruguay,Alcides Ghiggia,39,normal,2026-03-17T00:41:26.947429
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_suecia.php,Suecia,Stig Sundqvist,40,normal,2026-03-17T00:41:26.947429
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_suecia.php,Uruguay,Oscar Miguez,77,normal,2026-03-17T00:41:26.947429
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_suecia.php,Uruguay,Oscar Miguez,85,normal,2026-03-17T00:41:26.947429
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_espana.php,Brasil,Ademir,15,normal,2026-03-17T00:41:30.254259
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_espana.php,Brasil,Jair,21,normal,2026-03-17T00:41:30.254259
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_espana.php,Brasil,Chico,31,normal,2026-03-17T00:41:30.254259
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_espana.php,Brasil,Chico,55,normal,2026-03-17T00:41:30.254259
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_espana.php,Brasil,Ademir,57,normal,2026-03-17T00:41:30.254259
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_espana.php,Brasil,Zizinho,67,normal,2026-03-17T00:41:30.254259
1950,https://www.losmundialesdefutbol.com/partidos/1950_brasil_espana.php,España,Silvestre Igoa,71,normal,2026-03-17T00:41:30.254259
1950,https://www.losmundialesdefutbol.com/partidos/1950_suecia_espana.php,Suecia,Stig Sundqvist,15,normal,2026-03-17T00:41:32.059190
1950,https://www.losmundialesdefutbol.com/partidos/1950_suecia_espana.php,Suecia,Bror Mellberg,33,normal,2026-03-17T00:41:32.059190
1950,https://www.losmundialesdefutbol.com/partidos/1950_suecia_espana.php,Suecia,Karl-Erik Palmer,80,normal,2026-03-17T00:41:32.059190
1950,https://www.losmundialesdefutbol.com/partidos/1950_suecia_espana.php,España,Zarra,82,normal,2026-03-17T00:41:32.059190
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_brasil.php,Brasil,Friaca,47,normal,2026-03-17T00:41:35.250924
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_brasil.php,Uruguay,Juan Schiaffino,66,normal,2026-03-17T00:41:35.250924
1950,https://www.losmundialesdefutbol.com/partidos/1950_uruguay_brasil.php,Uruguay,Alcides Ghiggia,79,normal,2026-03-17T00:41:35.250924
1938,https://www.losmundialesdefutbol.com/partidos/1938_suiza_alemania.php,Alemania,Josef Gauchel,29,normal,2026-03-17T00:42:54.245470
1938,https://www.losmundialesdefutbol.com/partidos/1938_suiza_alemania.php,Suiza,Andre Abegglen,43,normal,2026-03-17T00:42:54.245470
1938,https://www.losmundialesdefutbol.com/partidos/1938_francia_belgica.php,Francia,Emile Veinante,1,normal,2026-03-17T00:42:57.164897
1938,https://www.losmundialesdefutbol.com/partidos/1938_francia_belgica.php,Francia,Jean Nicolas,16,normal,2026-03-17T00:42:57.164897
1938,https://www.losmundialesdefutbol.com/partidos/1938_francia_belgica.php,Bélgica,Henri Isemborghs,38,normal,2026-03-17T00:42:57.164897
1938,https://www.losmundialesdefutbol.com/partidos/1938_francia_belgica.php,Francia,Jean Nicolas,69,normal,2026-03-17T00:42:57.164897
1938,https://www.losmundialesdefutbol.com/partidos/1938_italia_noruega.php,Italia,Pietro Ferraris,2,normal,2026-03-17T00:42:59.109549
1938,https://www.losmundialesdefutbol.com/partidos/1938_italia_noruega.php,Noruega,Arne Brustad,83,normal,2026-03-17T00:42:59.109549
1938,https://www.losmundialesdefutbol.com/partidos/1938_italia_noruega.php,Italia,Silvio Piola,94,normal,2026-03-17T00:42:59.109549
1938,https://www.losmundialesdefutbol.com/partidos/1938_brasil_polonia.php,Brasil,Leonidas,18,normal,2026-03-17T00:43:01.290212
1938,https://www.losmundialesdefutbol.com/partidos/1938_brasil_polonia.php,Polonia,Fryedryk Szerfke,23,penal,2026-03-17T00:43:01.290212
1938,https://www.losmundialesdefutbol.com/partidos/1938_brasil_polonia.php,Brasil,Romeu,25,normal,2026-03-17T00:43:01.290212
1938,https://www.losmundialesdefutbol.com/partidos/1938_brasil_polonia.php,Brasil,Peracio,44,normal,2026-03-17T00:43:01.290212
1938,https://www.losmundialesdefutbol.com/partidos/1938_brasil_polonia.php,Polonia,Ernest Wilimowski,53,normal,2026-03-17T00:43:01.290212
1938,https://www.losmundialesdefutbol.com/partidos/1938_brasil_polonia.php,Polonia,Ernest Wilimowski,59,normal,2026-03-17T00:43:01.290212
1938,https://www.losmundialesdefutbol.com/partidos/1938_brasil_polonia.php,Brasil,Peracio,71,normal,2026-03-17T00:43:01.290212
1938,https://www.losmundialesdefutbol.com/partidos/1938_brasil_polonia.php,Polonia,Ernest Wilimowski,89,normal,2026-03-17T00:43:01.290212
1938,https://www.losmundialesdefutbol.com/partidos/1938_brasil_polonia.php,Brasil,Leonidas,93,normal,2026-03-17T00:43:01.290212
1938,https://www.losmundialesdefutbol.com/partidos/1938_brasil_polonia.php,Brasil,Leonidas,104,normal,2026-03-17T00:43:01.290212
1938,https://www.losmundialesdefutbol.com/partidos/1938_brasil_polonia.php,Polonia,Ernest Wilimowski,118,normal,2026-03-17T00:43:01.290212
1938,https://www.losmundialesdefutbol.com/partidos/1938_hungria_indias_orientales.php,Hungría,Vilmos Kohut,13,normal,2026-03-17T00:43:02.757437
1938,https://www.losmundialesdefutbol.com/partidos/1938_hungria_indias_orientales.php,Hungría,Geza Toldi,15,normal,2026-03-17T00:43:02.757437
1938,https://www.losmundialesdefutbol.com/partidos/1938_hungria_indias_orientales.php,Hungría,Gyorgy Sarosi,28,normal,2026-03-17T00:43:02.757437
1938,https://www.losmundialesdefutbol.com/partidos/1938_hungria_indias_orientales.php,Hungría,Gyula Zsengeller,35,normal,2026-03-17T00:43:02.757437
1938,https://www.losmundialesdefutbol.com/partidos/1938_hungria_indias_orientales.php,Hungría,Gyula Zsengeller,76,normal,2026-03-17T00:43:02.757437
1938,https://www.losmundialesdefutbol.com/partidos/1938_hungria_indias_orientales.php,Hungría,Gyorgy Sarosi,89,normal,2026-03-17T00:43:02.757437
1938,https://www.losmundialesdefutbol.com/partidos/1938_checoslovaquia_holanda.php,Checoslovaquia,Josef Kostalek,93,normal,2026-03-17T00:43:05.760210
